시설번호	시설유형코드	시도명	시군구명	시군구코드	소재지도로명주소	소재지지번주소	위도	경도	상세위치	안전센터명	보호틀유무	설치연도	출수압력	관할기관명	관할기관전화번호	데이터기준일자
은평-현장-208078	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로47가길 31-1 인성빌라	서울특별시 은평구 갈현동 12-348 인성빌라	37.629502	126.914405	인성빌라	현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208079	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로47길 45-1 일반주택	서울특별시 은평구 갈현동 12-298 일반주택	37.629338	126.915225		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208080	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로47길 33 일반주택	서울특별시 은평구 갈현동 12-264 일반주택	37.628524	126.916439		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208081	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 332-7	서울특별시 은평구 갈현동 418-10	37.62587207	126.919055		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208082	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41길 57 일반가	서울특별시 은평구 갈현동 285-260 일반가	37.626288	126.911935		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208083	2	서울특별시	은평구	11380	서울특별시 은평구 통일로83길 11	서울특별시 은평구 갈현동 403-6	37.62079689	126.918585		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208084	2	서울특별시	은평구	11380	서울특별시 은평구 통일로83길 5-27 부추곱창	서울특별시 은평구 갈현동 402-33 부추곱창	37.61995	126.91867	부추곱창	현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208085	1	서울특별시	은평구	11380	서울특별시 은평구 갈현로 295	서울특별시 은평구 갈현동 436-17	37.62324303	126.9168137		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208086	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45나길 1 영지빌라	서울특별시 은평구 갈현동 12-446 영지빌라	37.628588	126.914524	영지빌라	현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208087	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45길 17 청록하이츠	서울특별시 은평구 갈현동 8-12 청록하이츠	37.626812	126.916866	청록하이츠	현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208088	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45길 1 일반주택	서울특별시 은평구 갈현동 26-1 일반주택	37.625887	126.917926		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208089	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 328-6	서울특별시 은평구 갈현동 419-32	37.625484	126.9185422		현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208090	1	서울특별시	은평구	11380	서울특별시 은평구 통일로87길 17 하얀풍차	서울특별시 은평구 갈현동 425-1 하얀풍차	37.623317	126.917725	하얀풍차	현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208091	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 16-6 수성렉스빌	서울특별시 은평구 갈현동 435-17 수성렉스빌	37.623089	126.916262	수성렉스빌	현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208062	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로47길 14 신한빌라	서울특별시 은평구 갈현동 6-50 신한빌라	37.627444	126.91781	신한빌라	현장대응단	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208063	1	서울특별시	은평구	11380	서울특별시 은평구 갈현로 289	서울특별시 은평구 갈현동 435-25	37.622572	126.916775		현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208064	1	서울특별시	은평구	11380	서울특별시 은평구 연서로 215 롯데리아	서울특별시 은평구 갈현동 398-10 롯데리아	37.618542	126.920068	롯데리아	현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208065	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 863-13 족발보쌈앞	서울특별시 은평구 갈현동 400-1 족발보쌈앞	37.619965	126.91935	족발보쌈앞	현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208066	2	서울특별시	은평구	11380	서울특별시 은평구 연서로29길 12 엘지유플러스 앞	서울특별시 은평구 갈현동 399-14 엘지유플러스 앞	37.618949	126.918889	엘지유플러스	현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208067	2	서울특별시	은평구	11380	서울특별시 은평구 통일로87길 6-24 일반주택	서울특별시 은평구 갈현동 414-4 일반주택	37.624009	126.918692		현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208068	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로33가길 22	서울특별시 은평구 갈현동 275-143	37.62330806	126.9135197		현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208069	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로43길 12 일반주택	서울특별시 은평구 갈현동 9-16 일반주택	37.62561	126.916404		현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208070	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 307-2	서울특별시 은평구 갈현동 422-7	37.62443752	126.9167575		현장대응단	N	1993	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208071	1	서울특별시	은평구	11380	서울특별시 은평구 갈현로 278	서울특별시 은평구 갈현동 427-18	37.621618	126.9168953		현장대응단	N	1994	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208072	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45가길 4-7 연립주택	서울특별시 은평구 갈현동 12-60 연립주택	37.627621	126.915482		현장대응단	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208073	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로47가길 21 일반주택	서울특별시 은평구 갈현동 12-313 일반주택	37.628885	126.915383		현장대응단	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208074	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로33가길 15	서울특별시 은평구 갈현동 275-200	37.622737	126.9136819		현장대응단	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208075	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로33가길 7-16 일반가	서울특별시 은평구 갈현동 275-200	37.622758	126.9136819		현장대응단	N	1995	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208076	2	서울특별시	은평구	11380	서울특별시 은평구 통일로89길 18-6 아름맨션	서울특별시 은평구 갈현동 415-18 아름맨션	37.624957	126.918159	아름맨션	현장대응단	N	1996	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208047	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45길 1-41 일반주택	서울특별시 은평구 갈현동 9-9 일반주택	37.626352	126.91667		현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208048	2	서울특별시	은평구	11380	서울특별시 은평구 통일로85길 11-1	서울특별시 은평구 갈현동 406-15	37.622046	126.918293		현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208049	2	서울특별시	은평구	11380	서울특별시 은평구 통일로89길 6-15 일반주택	서울특별시 은평구 갈현동 417-5 일반주택	37.625182	126.919245		현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208050	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 20-6 일반주택	서울특별시 은평구 갈현동 436-40 일반주택	37.623628	126.91581		현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208051	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41길 13 대창고기백화점	서울특별시 은평구 갈현동 436-1 대창고기백화점	37.624436	126.915901	대창고기백화점	현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208052	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 332	서울특별시 은평구 갈현동 418-18	37.62598145	126.918563		현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208053	2	서울특별시	은평구	11380	서울특별시 은평구 통일로89길 5 파랑새미술학원	서울특별시 은평구 갈현동 413-1 파랑새미술학원	37.624517	126.919062	파랑새미술학원	현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208054	1	서울특별시	은평구	11380	서울특별시 은평구 갈현로45나길 10 현대렉스텔	서울특별시 은평구 갈현동 12-428 현대렉스텔	37.628064	126.913981	현대렉스텔	현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208055	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 269 펫 리미엄 건물	서울특별시 은평구 갈현동 433-1 펫 리미엄 건물	37.620846	126.916426	펫 리미엄	현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208056	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41길 25 은평주원교회	서울특별시 은평구 갈현동 291-3 은평주원교회	37.625236	126.915051	은평주원교회	현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208057	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41길 39	서울특별시 은평구 갈현동 285-307	37.625721	126.913658		현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208058	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45길 14-9 일반주택	서울특별시 은평구 갈현동 12-32 일반주택	37.626676	126.917369		현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208059	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 7-27 일반주택	서울특별시 은평구 갈현동 276-115 일반주택	37.621743	126.914787		현장대응단	N	1991	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208060	1	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 58 인우빌라 차고 앞	서울특별시 은평구 갈현동 285-344 인우빌라 차고 앞	37.624725	126.912381	인우빌라	현장대응단	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208061	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45길 34-3 일반주택	서울특별시 은평구 갈현동 12-95 일반주택	37.62805	126.915941		현장대응단	N	1992	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208032	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 875 흥진빌딩	서울특별시 은평구 갈현동 394-6 흥진빌딩	37.620953	126.919799	흥진빌딩	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208033	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 861 연신내문고 앞	서울특별시 은평구 갈현동 396-1 연신내문고 앞	37.61993	126.920178	연신내문고	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208034	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 855-8 파라바게트 앞 차도	서울특별시 은평구 갈현동 396-12 파라바게트 앞 차도	37.618831	126.920227	파라바게트 앞 차도	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208035	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 929 행복한집찾기부동산	서울특별시 은평구 갈현동 391-1 행복한집찾기부동산	37.625814	126.919916	행복한집찾기부동산	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208036	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 45 원희식품	서울특별시 은평구 갈현동 281-118 원희식품	37.624286	126.913287	원희식품	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208037	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37가길 5	서울특별시 은평구 갈현동 285-60	37.62510274	126.9131585		현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208038	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 909	서울특별시 은평구 갈현동 391-3	37.62426429	126.9196651		현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208039	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41가길 15 문수빌라	서울특별시 은평구 갈현동 300-19 문수빌라	37.626284	126.915022	문수빌라	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208040	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 895	서울특별시 은평구 갈현동 393-5	37.62282888	126.9194494		현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208041	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 885 신아멀티쉘프	서울특별시 은평구 갈현동 394-27 신아멀티쉘프	37.622071	126.919542	신아멀티쉘프	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208042	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로47길 32-21 바로이빌리지	서울특별시 은평구 갈현동 13-18 바로이빌리지	37.62924	126.915936	바로이빌리지	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208043	2	서울특별시	은평구	11380	서울특별시 은평구 연서로29길 24 세븐일레븐 앞	서울특별시 은평구 갈현동 431-5 세븐일레븐 앞	37.619394	126.917915	세븐일레븐	현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208044	2	서울특별시	은평구	11380	서울특별시 은평구 통일로89길 9 벽지장식	서울특별시 은평구 갈현동 414-36 벽지장식	37.624538	126.918737	벽지장식	현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208045	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로43길 11-29 상신빌라9차	서울특별시 은평구 갈현동 9-114 상신빌라9차	37.626279	126.91568	상신빌라9차	현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208046	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45가길 9 소라빌라	서울특별시 은평구 갈현동 12-152 소라빌라	37.626999	126.915378	소라빌라	현장대응단	N	1990	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208017	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45가길 2 열린학원	서울특별시 은평구 갈현동 12-50 열린학원	37.627464	126.916244	열린학원	현장대응단	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208018	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45길 37-1	서울특별시 은평구 갈현동 12-106	37.628186	126.91524		현장대응단	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208019	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45가길 22 일반주택	서울특별시 은평구 갈현동 12-161 일반주택	37.627502	126.914546		현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208020	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 316 10	서울특별시 은평구 갈현동 419-28 10	37.624818	126.917261		현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208021	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로39길 2- 동우아이파크 옆	서울특별시 은평구 갈현동 435-7 동우아이파크 옆	37.622619	126.916538	동우아이파크	현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208022	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로33가길 30 정원아트빌	서울특별시 은평구 갈현동 275-120 정원아트빌	37.623797	126.912929	정원아트빌	현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208023	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 31-1 중앙만물슈퍼	서울특별시 은평구 갈현동 281-161 중앙만물슈퍼	37.623584	126.914388	중앙만물슈퍼	현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208024	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로39길 20 일반주택앞	서울특별시 은평구 갈현동 276-38 일반주택앞	37.622203	126.914948		현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208025	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로45나길 4-7 일반주택	서울특별시 은평구 갈현동 12-403 일반주택	37.628751	126.913806		현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208026	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41가길 7-26 드림부동산	서울특별시 은평구 갈현동 300-29 드림부동산	37.626701	126.913883	드림부동산	현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208027	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로43길 9 은현감리교회	서울특별시 은평구 갈현동 9-25 은현감리교회	37.625242	126.916153	은현감리교회	현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208028	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 333-20 씨엔에스	서울특별시 은평구 갈현동 6-60 씨엔에스	37.626879	126.91779	씨엔에스	현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208029	2	서울특별시	은평구	11380	서울특별시 은평구 연서로29길 30-18	서울특별시 은평구 갈현동 431-1	37.620267	126.917783		현장대응단	N	1988	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208030	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 3 GS 25 앞	서울특별시 은평구 갈현동 434-22 GS 25 앞	37.622073	126.916428	GS 25	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208031	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로35길 11 태흥쉐르빌	서울특별시 은평구 갈현동 445-1 태흥쉐르빌	37.621124	126.915312	태흥쉐르빌	현장대응단	N	1989	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208001	1	서울특별시	은평구	11380	서울특별시 은평구 갈현로 261	서울특별시 은평구 갈현동 433-5	37.62032294	126.9160536		현장대응단	N	1974	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208002	2	서울특별시	은평구	11380	서울특별시 은평구 통일로87길 5 정요한소아과내과	서울특별시 은평구 갈현동 393-2 정요한소아과내과	37.623197	126.919094	정요한소아과내과	현장대응단	N	1976	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208003	2	서울특별시	은평구	11380	서울특별시 은평구 통일로87길 17-12 보람피아노미술학원	서울특별시 은평구 갈현동 425-17 보람피아노미술학원	37.622756	126.917676	보람피아노미술학원	현장대응단	N	1976	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208004	1	서울특별시	은평구	11380	서울특별시 은평구 통일로 943 갈현희망하우징	서울특별시 은평구 갈현동 3-4 갈현희망하우징	37.627038	126.919582	갈현희망하우징	현장대응단	N	1982	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208006	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로 306-7 영재어린집	서울특별시 은평구 갈현동 423-5 영재어린집	37.623972	126.917823	영재어린집	현장대응단	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208007	1	서울특별시	은평구	11380	서울특별시 은평구 갈현로 302 부동산랜드	서울특별시 은평구 갈현동 424-8 부동산랜드	37.623562	126.917039	부동산랜드	현장대응단	N	1984	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208008	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41길 49- 일반주택	서울특별시 은평구 갈현동 285-204 일반주택	37.62631	126.912944		현장대응단	N	1985	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208009	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41나길 6 일반가	서울특별시 은평구 갈현동 285-156 일반가	37.624948	126.91469		현장대응단	N	1986	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208010	2	서울특별시	은평구	11380	서울특별시 은평구 통일로 873 청구성심병원	서울특별시 은평구 갈현동 395-1 청구성심병원	37.620802	126.919234	청구성심병원	현장대응단	N	1986	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208011	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 59 태양아파트	서울특별시 은평구 갈현동 281-215 태양아파트	37.62465	126.912212	태양아파트	현장대응단	N	1986	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208012	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41가길 33-17 일반주택	서울특별시 은평구 갈현동 300-28 일반주택	37.62692	126.91417		현장대응단	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208013	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로37길 26 일반주택	서울특별시 은평구 갈현동 281-42 일반주택	37.623463	126.915158		현장대응단	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208014	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로41길 9-4 일반가	서울특별시 은평구 갈현동 436-11 일반가	37.624058	126.916223		현장대응단	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208015	2	서울특별시	은평구	11380	서울특별시 은평구 갈현로33길 24 갈현동현대아파트 입구	서울특별시 은평구 갈현동 537 갈현동현대아파트 입구	37.621288	126.913909	갈현동현대아파트 입구	현장대응단	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-208016	2	서울특별시	은평구	11380	서울특별시 은평구 통일로83길 20-30	서울특별시 은평구 갈현동 404-22	37.6213097	126.9178436		현장대응단	N	1987	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107128	2	서울특별시	은평구	11380	서울특별시 은평구 서오릉로 128-37 일반주택	서울특별시 은평구 대조동 48-62 일반주택	37.610954	126.918863		현장대응단	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107129	2	서울특별시	은평구	11380	서울특별시 은평구 통일로69길 34-10	서울특별시 은평구 대조동 76-17	37.61074202	126.9254621		현장대응단	N	2006	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107130	1	서울특별시	은평구	11380	서울특별시 은평구 통일로 827 최호용산부인과	서울특별시 은평구 대조동 186-25 최호용산부인과	37.617131	126.922625	최호용산부인과	현장대응단	N	2008	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107131	1	서울특별시	은평구	11380	서울특별시 은평구 통일로 777	서울특별시 은평구 대조동	37.614171	126.926446		현장대응단	N	2010	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107132	1	서울특별시	은평구	11380	서울특별시 은평구 통일로 757 시외버스서부터미널	서울특별시 은평구 대조동 2-9 시외버스서부터미널	37.61333	126.927165	시외버스서부터미널	현장대응단	N	2010	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107133	2	서울특별시	은평구	11380	서울특별시 은평구 역말로9길 40-20 경서하이츠	서울특별시 은평구 대조동 190-40 경서하이츠	37.614698	126.923178	경서하이츠	현장대응단	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207134	2	서울특별시	은평구	11380	서울특별시 은평구 역말로9길 17-42 부성맨션	서울특별시 은평구 대조동 166-2 부성맨션	37.612335	126.920823	부성맨션	현장대응단	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207135	2	서울특별시	은평구	11380	서울특별시 은평구 역말로 143-9 삼광아트빌	서울특별시 은평구 대조동 89-14 삼광아트빌	37.611952	126.92233	삼광아트빌	현장대응단	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207136	2	서울특별시	은평구	11380	서울특별시 은평구 역말로8길 6	서울특별시 은평구 대조동 89-245	37.6101134	126.9221208		현장대응단	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207137	2	서울특별시	은평구	11380	서울특별시 은평구 역말로9길 17-5 명성빌	서울특별시 은평구 대조동 169-1 명성빌	37.612373	126.921348	명성빌	현장대응단	N	2011	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207138	2	서울특별시	은평구	11380	서울특별시 은평구 서오릉로 114-8 삼익하이빌	서울특별시 은평구 대조동 172-40 삼익하이빌	37.610116	126.920168	삼익하이빌	현장대응단	N	2012	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207139	2	서울특별시	은평구	11380	서울특별시 은평구 연서로18가길 10 ns모빌하우징	서울특별시 은평구 대조동 210-6 ns모빌하우징	37.612726	126.920265	ns모빌하우징	현장대응단	N	2012	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207140	2	서울특별시	은평구	11380	서울특별시 은평구 통일로69길 36	서울특별시 은평구 대조동 72-21	37.61007248	126.9252944		현장대응단	N	2014	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207141	1	서울특별시	은평구	11380	서울특별시 은평구 통일로67길 7	서울특별시 은평구 대조동 9-8	37.610983	126.928502		현장대응단	N	2015	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-207142	2	서울특별시	은평구	11380	서울특별시 은평구 진흥로13가길 24-1	서울특별시 은평구 대조동 8-22	37.610555	126.927541		현장대응단	N	2015	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107112	2	서울특별시	은평구	11380	서울특별시 은평구 진흥로 145-18 유일빌리지앞	서울특별시 은평구 대조동 40-3 유일빌리지앞	37.608449	126.924975	유일빌리지	현장대응단	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107113	1	서울특별시	은평구	11380	서울특별시 은평구 역말로10가길 26	서울특별시 은평구 대조동 74-134	37.612036	126.925134		현장대응단	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107114	1	서울특별시	은평구	11380	서울특별시 은평구 통일로71길 20 불광우체국	서울특별시 은평구 대조동 84-113 불광우체국	37.612884	126.926911	불광우체국	현장대응단	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107115	1	서울특별시	은평구	11380	서울특별시 은평구 역말로 162	서울특별시 은평구 대조동 87-54	37.612736	126.923816		현장대응단	N	2001	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107116	2	서울특별시	은평구	11380	서울특별시 은평구 통일로73길 13 일반주택	서울특별시 은평구 대조동 191-27 일반주택	37.61518	126.923063		현장대응단	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107117	1	서울특별시	은평구	11380	서울특별시 은평구 서오릉로10길 12-9	서울특별시 은평구 대조동 50-22	37.61106069	126.9204834		현장대응단	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107118	2	서울특별시	은평구	11380	서울특별시 은평구 진흥로13길 38	서울특별시 은평구 대조동 88-50	37.61111208	126.9235333		현장대응단	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107119	2	서울특별시	은평구	11380	서울특별시 은평구 연서로26길 20 연신고시원 앞	서울특별시 은평구 대조동 201-3 연신고시원 앞	37.616237	126.921228	연신고시원	현장대응단	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107120	2	서울특별시	은평구	11380	서울특별시 은평구 역말로9길 37 송학마트	서울특별시 은평구 대조동 208-1 송학마트	37.614297	126.922219	송학마트	현장대응단	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107121	2	서울특별시	은평구	11380	서울특별시 은평구 통일로69길 19	서울특별시 은평구 대조동 77-12	37.610988	126.9267768		현장대응단	N	2003	5	은평소방서	02-6981-6044	2025-04-08
은평-현장-107122	2	서울특별시	은평구	11380	서울특별시 은평구 연서로22길 5-14 상지빌라	서울특별시 은평구 대조동 218-10 상지빌라	37.61559	126.919106	상지빌라	현장대응단	N	2005	5	은평소방서	02-6981-6044	2025-04-08
